subject_key,capture_key,original_subject_id,original_photo_id,front_path,side_path,gender,height_cm,weight_kg,ankle_cm,arm_length_cm,bicep_cm,calf_cm,chest_cm,forearm_cm,measurement_height_cm,hip_cm,leg_length_cm,shoulder_breadth_cm,shoulder_to_crotch_cm,thigh_cm,waist_cm,wrist_cm
sub_0012,cap_004,-McEo6mC4tLSFy7VWC75sy6J50qMBLo79tWDcaCagVM,c3d792e85931ccde7b0283c7f7ade11f,data/bodym/raw_masks/sub_0012/cap_004_front.png,data/bodym/raw_masks/sub_0012/cap_004_side.png,male,179.00,101.70,25.37160873413086,53.50772476196289,39.0116081237793,40.85094451904297,122.19342041015625,33.70765686035156,180.67039489746094,110.95491027832031,85.37957000732422,40.04086685180664,67.52969360351562,56.80635452270508,109.36113739013672,19.351045608520508
sub_0012,cap_005,-McEo6mC4tLSFy7VWC75sy6J50qMBLo79tWDcaCagVM,f7d58689433ecc8df939acc88973e2ea,data/bodym/raw_masks/sub_0012/cap_005_front.png,data/bodym/raw_masks/sub_0012/cap_005_side.png,male,179.00,101.70,25.37160873413086,53.50772476196289,39.0116081237793,40.85094451904297,122.19342041015625,33.70765686035156,180.67039489746094,110.95491027832031,85.37957000732422,40.04086685180664,67.52969360351562,56.80635452270508,109.36113739013672,19.351045608520508
sub_0012,cap_006,-McEo6mC4tLSFy7VWC75sy6J50qMBLo79tWDcaCagVM,45ed2ce82e2773d550daf196c0c5cc98,data/bodym/raw_masks/sub_0012/cap_006_front.png,data/bodym/raw_masks/sub_0012/cap_006_side.png,male,179.00,101.70,25.37160873413086,53.50772476196289,39.0116081237793,40.85094451904297,122.19342041015625,33.70765686035156,180.67039489746094,110.95491027832031,85.37957000732422,40.04086685180664,67.52969360351562,56.80635452270508,109.36113739013672,19.351045608520508
sub_0012,cap_007,-McEo6mC4tLSFy7VWC75sy6J50qMBLo79tWDcaCagVM,ce2846f0341ce602678ceea918d70055,data/bodym/raw_masks/sub_0012/cap_007_front.png,data/bodym/raw_masks/sub_0012/cap_007_side.png,male,179.00,101.70,25.37160873413086,53.50772476196289,39.0116081237793,40.85094451904297,122.19342041015625,33.70765686035156,180.67039489746094,110.95491027832031,85.37957000732422,40.04086685180664,67.52969360351562,56.80635452270508,109.36113739013672,19.351045608520508
sub_0012,cap_008,-McEo6mC4tLSFy7VWC75sy6J50qMBLo79tWDcaCagVM,1d558f7b9774e6f5a8b87fe235db857b,data/bodym/raw_masks/sub_0012/cap_008_front.png,data/bodym/raw_masks/sub_0012/cap_008_side.png,male,179.00,101.70,25.37160873413086,53.50772476196289,39.0116081237793,40.85094451904297,122.19342041015625,33.70765686035156,180.67039489746094,110.95491027832031,85.37957000732422,40.04086685180664,67.52969360351562,56.80635452270508,109.36113739013672,19.351045608520508
sub_0013,cap_001,-PYkXBwbmZJNo9F8GNPxL69Oy0c4qhIOD6Zz1lLN7jA,5fc141179dda05ccb315c2806eeb9cf8,data/bodym/raw_masks/sub_0013/cap_001_front.png,data/bodym/raw_masks/sub_0013/cap_001_side.png,male,179.00,72.00,25.833364486694336,51.05610275268555,28.884532928466797,36.16111755371094,101.89659881591797,26.72850799560547,177.22073364257812,99.2237319946289,80.62630462646484,37.82480239868164,68.60801696777344,50.746986389160156,84.89327239990234,17.295169830322266
sub_0013,cap_002,-PYkXBwbmZJNo9F8GNPxL69Oy0c4qhIOD6Zz1lLN7jA,a3186a8ea4f4dea9b0713a391e30db37,data/bodym/raw_masks/sub_0013/cap_002_front.png,data/bodym/raw_masks/sub_0013/cap_002_side.png,male,179.00,72.00,25.833364486694336,51.05610275268555,28.884532928466797,36.16111755371094,101.89659881591797,26.72850799560547,177.22073364257812,99.2237319946289,80.62630462646484,37.82480239868164,68.60801696777344,50.746986389160156,84.89327239990234,17.295169830322266
sub_0014,cap_001,-QVnfQ26qAbPK2NBge_b9gErXDn4CdOYWdc4fILEjjQ,dff3637a8300a43b463a162f2171bf0e,data/bodym/raw_masks/sub_0014/cap_001_front.png,data/bodym/raw_masks/sub_0014/cap_001_side.png,female,158.30,58.10,22.110946655273438,42.74123764038086,27.424707412719727,35.65148162841797,89.4739761352539,23.593948364257812,158.33795166015625,94.87220001220703,70.54869842529297,31.470802307128906,58.75323486328125,51.796165466308594,77.15232849121094,15.86899185180664
sub_0015,cap_001,-brqqjqyO72GBQPYhr5Qop65-BnuAvtFdWj2dLeVrak,b403e9bada264bfc40a541acd59db576,data/bodym/raw_masks/sub_0015/cap_001_front.png,data/bodym/raw_masks/sub_0015/cap_001_side.png,male,178.00,71.60,26.184064865112305,50.905540466308594,28.226011276245117,37.57546615600586,98.26996612548828,26.475168228149414,176.3844451904297,95.80044555664062,79.85946655273438,36.729366302490234,66.34008026123047,52.33489227294922,79.04681396484375,16.40630531311035
sub_0015,cap_002,-brqqjqyO72GBQPYhr5Qop65-BnuAvtFdWj2dLeVrak,b71abd8585d1243729f8c1c78ed13f7b,data/bodym/raw_masks/sub_0015/cap_002_front.png,data/bodym/raw_masks/sub_0015/cap_002_side.png,male,178.00,71.60,26.184064865112305,50.905540466308594,28.226011276245117,37.57546615600586,98.26996612548828,26.475168228149414,176.3844451904297,95.80044555664062,79.85946655273438,36.729366302490234,66.34008026123047,52.33489227294922,79.04681396484375,16.40630531311035
sub_0015,cap_003,-brqqjqyO72GBQPYhr5Qop65-BnuAvtFdWj2dLeVrak,f072ebfc48919ef07c786717e8ef7dd2,data/bodym/raw_masks/sub_0015/cap_003_front.png,data/bodym/raw_masks/sub_0015/cap_003_side.png,male,178.00,71.60,26.184064865112305,50.905540466308594,28.226011276245117,37.57546615600586,98.26996612548828,26.475168228149414,176.3844451904297,95.80044555664062,79.85946655273438,36.729366302490234,66.34008026123047,52.33489227294922,79.04681396484375,16.40630531311035
sub_0015,cap_004,-brqqjqyO72GBQPYhr5Qop65-BnuAvtFdWj2dLeVrak,ec74a50e1819bef59b62476dd4226925,data/bodym/raw_masks/sub_0015/cap_004_front.png,data/bodym/raw_masks/sub_0015/cap_004_side.png,male,178.00,71.60,26.184064865112305,50.905540466308594,28.226011276245117,37.57546615600586,98.26996612548828,26.475168228149414,176.3844451904297,95.80044555664062,79.85946655273438,36.729366302490234,66.34008026123047,52.33489227294922,79.04681396484375,16.40630531311035
sub_0015,cap_005,-brqqjqyO72GBQPYhr5Qop65-BnuAvtFdWj2dLeVrak,5d1f955b63f176fc68debead94c7a130,data/bodym/raw_masks/sub_0015/cap_005_front.png,data/bodym/raw_masks/sub_0015/cap_005_side.png,male,178.00,71.60,26.184064865112305,50.905540466308594,28.226011276245117,37.57546615600586,98.26996612548828,26.475168228149414,176.3844451904297,95.80044555664062,79.85946655273438,36.729366302490234,66.34008026123047,52.33489227294922,79.04681396484375,16.40630531311035
